,content,author,date,retweets,likes,url
628,"LOCOMOTIVE XYZ

Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone… https://t.co/2r35U76frZ",thandarphyu_twt,2021-03-14 04:47:07,3,1,1370959655577423874
629,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/7dmZKVFDa7,HninKhine17,2021-03-14 04:47:02,0,0,1370959632819232773
630,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/51aA2fRXm8,ThaeSuHtet4,2021-03-14 04:46:56,0,0,1370959610425774080
631,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/7UuiYcmDSJ,maythuyuki,2021-03-14 04:46:56,1,1,1370959606676033545
632,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/wrtMqDxfYr,KyalSinThu1,2021-03-14 04:46:56,0,0,1370959606554316805
633,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/DexdqawSKp,Honey45427483,2021-03-14 04:46:29,0,0,1370959493132136448
634,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/4w87fMRRNQ,kaunght89908623,2021-03-14 04:46:00,0,0,1370959373720121351
635,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/6RyzI28U74,thiri_mta10,2021-03-14 04:45:47,1,0,1370959320960151555
636,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/lX87ypRNih,AungKya95610141,2021-03-14 04:45:15,0,0,1370959185345658881
637,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/DiWJphMOjX,Thandar92752604,2021-03-14 04:45:05,0,1,1370959142534402049
638,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/RbQQzJi1vS,HtooKaungkhant4,2021-03-14 04:44:58,1,2,1370959113736228865
639,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/oYRBdGqe92,AliceCoral2,2021-03-14 04:44:47,0,0,1370959069347909636
640,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/TZMq0xcV4H",athena_amara,2021-03-14 04:44:31,0,0,1370959000498532352
641,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/5OUX0rpvCJ,Belle_302Park,2021-03-14 04:44:24,14,13,1370958970211344386
642,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/jHdDJHoD0X,AthenaZaw,2021-03-14 04:44:19,2,0,1370958950426841089
643,"LOCOMOTIVE XYZ
FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/yThVaGsVxE",Sanshir21503047,2021-03-14 04:44:09,0,0,1370958906470629377
644,Foodpanda delivary man was stopped on the street by Junta’s terrorist group .They checked his phone if they see som… https://t.co/jio7j1vipm,Hazel7017,2021-03-14 04:43:41,10,7,1370958789898211330
645,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/VAsMT9HHIt",Jaya88966787,2021-03-14 04:43:36,0,0,1370958770088599555
646,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/qtOOVjpFCB",YawaiHsu,2021-03-14 04:43:32,56,41,1370958751684030465
647,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/FWt55LpK7P",Jaya88966787,2021-03-14 04:43:27,0,0,1370958733271007233
648,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/jkrCZ7qhWm",NECTARYI,2021-03-14 04:43:12,0,0,1370958668422807560
649,Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/vU5KU7SFtK,LThizar,2021-03-14 04:43:04,0,1,1370958633983373314
650,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/uDs4fDACcu,hsumn_17,2021-03-14 04:43:01,5,5,1370958624655245312
651,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/0NTGnstZS6",Eilay79421376,2021-03-14 04:43:01,0,0,1370958623950524419
652,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/leUKJumGqi,Emiko28297497,2021-03-14 04:42:44,1,0,1370958551317839872
653,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/oA8WtkajmS,yme42109476,2021-03-14 04:42:33,0,0,1370958506212216842
654,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/SJObwAguoK,MyintThandarOo1,2021-03-14 04:42:32,2,1,1370958499547516930
655,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/hLxhN1HcPB",shuqing7777,2021-03-14 04:42:21,0,0,1370958455805202436
656,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/7yYICtWAGM,WahWahHlaing5,2021-03-14 04:42:20,0,0,1370958449320685569
657,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/awEQd1wan4,AungKyawSwarMi4,2021-03-14 04:42:15,0,0,1370958427887865859
658,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/bK7b8oyynN",_sumythw,2021-03-14 04:42:11,1,1,1370958414403182594
659,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/wOkEXtMHkz,Chanyeo93438625,2021-03-14 04:42:09,0,0,1370958403904839680
660,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/WxxjiQUE5K,HninNwe1,2021-03-14 04:42:06,0,0,1370958392601182215
661,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/bOhb6n2tTS,HsuLeiNandarOo1,2021-03-14 04:41:57,0,0,1370958352583438337
662,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/kkV8Q2Nl9b,ItsmeHWNCee,2021-03-14 04:41:31,9,10,1370958245142032388
663,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/WTdTWOSNIw,NyiNyarZaw5,2021-03-14 04:41:29,8,6,1370958237873233922
664,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/oJh0WcSna4",PaiPaiThetCho2,2021-03-14 04:41:29,0,0,1370958235138621440
665,Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/mKi9DT58RZ,MhuKyot,2021-03-14 04:41:27,0,1,1370958229979635712
666,Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/jpofGyEiwq,mona77862259,2021-03-14 04:40:56,0,0,1370958097787858947
667,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/HD6lm1JdED,Calypso050616,2021-03-14 04:40:55,0,0,1370958095552110594
668,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/LrNyWTGT9Y,yangsenglu,2021-03-14 04:40:55,3,1,1370958092632911872
669,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/wEyg4bVdsh,Thazinphuewai1,2021-03-14 04:40:52,0,0,1370958082956726274
670,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/3tm1Z8Qph7,Thoon982,2021-03-14 04:40:16,0,0,1370957928820305921
671,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/gmUDWR6Jcf,Soya995,2021-03-14 04:40:12,0,2,1370957912915419139
672,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/t36EqoT7fn,PhuePwi64259744,2021-03-14 04:40:09,16,11,1370957902828146690
673,@missdarkstar06 Foodpanda is the key gahahaha,marychrisseses,2021-03-14 04:40:04,0,0,1370957879302189059
674,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/aqAsA2PxlA,kellyddee,2021-03-14 04:39:43,0,0,1370957790940831744
675,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/AypYWiusyi,hazellwin,2021-03-14 04:39:34,0,0,1370957756027527170
676,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/p9vqINLHz8,AyeMaung4789692,2021-03-14 04:39:31,1,2,1370957740068249603
677,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/IIfDPFwCGh",KhaingPoeei,2021-03-14 04:39:07,0,0,1370957642114371587
678,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/UoN8fvWHL9,khinmyohtun97,2021-03-14 04:39:04,0,1,1370957628273090561
679,FoodPanda delivaryboy was stopped on the street by Juntas terrorist group .They checked his phone if they see somet… https://t.co/fhAYcxyvnM,Lawokh39,2021-03-14 04:39:01,1,0,1370957614603976706
680,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/KzRl7g4eSd,LyliaChan3,2021-03-14 04:38:53,1,1,1370957580579733508
681,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/dShxEbU3Xb,AngelinaDeng7,2021-03-14 04:38:17,0,0,1370957430503346179
682,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/J4RD3IbRcd,ngwe_dar,2021-03-14 04:38:11,0,1,1370957408059658245
683,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/N1hw47jdYS,ScarlettCrlett1,2021-03-14 04:38:03,2,0,1370957373313933315
684,Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/gaQHcbt0JW,sooyee8130,2021-03-14 04:38:01,1,1,1370957366380826627
685,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/CcNDNRLF6P,hzushwe,2021-03-14 04:37:58,9,9,1370957352602636295
686,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/n63ViOO1XB,LaeYi21,2021-03-14 04:37:37,0,0,1370957261946900480
687,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/b92OUA8k6q,pieephoo,2021-03-14 04:37:31,4,2,1370957238580445189
688,"LOCOMOTIVE XYZ

Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone… https://t.co/hxzEUSyFHC",HLN_1912,2021-03-14 04:37:27,2,0,1370957222524510211
689,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/EjMUsV8cJC,kaungpyae96,2021-03-14 04:37:26,2,3,1370957219466858501
690,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group.They checked his phone if they see somet… https://t.co/GqfadWIIUg,callme_XM,2021-03-14 04:37:17,1,0,1370957177968500737
691,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/OAlNhJXIRa,NyanZin8,2021-03-14 04:37:13,1,0,1370957165041684481
692,@fappingtigvr That time foodpanda i search mac tkde langsung,allboutsyaa,2021-03-14 04:37:10,0,0,1370957149984092161
693,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group.They checked his phone if they see somet… https://t.co/hQpv3CHcEO,InzaliAung,2021-03-14 04:37:07,1,1,1370957136377749506
694,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/rulzmYjOPj,Laeyee13879976,2021-03-14 04:36:56,0,0,1370957093348380673
695,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/44rGJS0Bbw",NuNuWai53203937,2021-03-14 04:36:56,0,0,1370957092312379396
696,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/Mzb5kAvX16,Harryhan9889,2021-03-14 04:36:54,0,0,1370957084599054342
697,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/GRwqwK1Kpa,yoonshwehlwar,2021-03-14 04:36:54,0,0,1370957082732548097
698,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/qAVcxEdwSc,zawminoo211,2021-03-14 04:36:54,0,1,1370957081814122501
699,@allboutsyaa use foodpanda cos usually when both grab and Mac nye app says unavailable confirm fp nye blh but idk ur area ah,fappingtigvr,2021-03-14 04:36:53,0,0,1370957077909180420
700,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/HqovBbh3Cm,HninNu85813522,2021-03-14 04:36:45,1,0,1370957045285888002
701,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/W1oMAMps81,_yixings_dimple,2021-03-14 04:36:43,0,0,1370957036763156486
702,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/UpNGSRlw5N,KeiraPhyu,2021-03-14 04:36:39,0,0,1370957020707368960
703,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/tjM2TYP8ZT,SuSandiTun4,2021-03-14 04:36:34,1,3,1370957001300176898
704,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/GaZdOxyfnC,SaiSanMoe7,2021-03-14 04:36:33,1,0,1370956993771401217
705,FoodPanda deliveryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/FUTIcowtMk,doofus7788,2021-03-14 04:36:32,0,0,1370956989715517440
706,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/wIdvRS8Hla,dee11_de,2021-03-14 04:36:27,0,0,1370956969989656580
707,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/HTXl6zRjCu",imcheesecake3,2021-03-14 04:36:24,0,0,1370956958170279941
708,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/rXP8Me21by,SoeKyaw27409413,2021-03-14 04:36:14,0,0,1370956916659089408
709,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/f7IX4WNd6X,zozo_thanhtun,2021-03-14 04:36:06,0,0,1370956883767398405
710,@MilkTeaMM_MTAM @USUN @KenRoth @shafiur @ICJ_org @UN @freya_cole @Reuters @TostevinM FoodPanda delivaryboy was stop… https://t.co/Dcs00tAMNa,HninPwi96969076,2021-03-14 04:35:58,4,9,1370956848950505475
711,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/7G4k2kF6WC,Pearl36205035,2021-03-14 04:35:56,0,0,1370956841367138304
712,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/anZbXMhSbs,XstVjo,2021-03-14 04:35:49,0,0,1370956809675083777
713,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/Y3G9hCG52i",Emeraud68783249,2021-03-14 04:35:47,0,0,1370956803266252804
714,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/4RGPVoMqaB,doublek_ziel,2021-03-14 04:35:45,0,0,1370956793472446466
715,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/eK9vvaBe6R,MerrySnow11,2021-03-14 04:35:45,1,2,1370956792684023812
716,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/zOeg9XWPFK,UniverseVivian,2021-03-14 04:35:44,0,0,1370956789257101312
717,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/Dn3PQn22SX,LwinTint3,2021-03-14 04:35:35,0,0,1370956752171143177
718,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/zXzM2QzRar,HsuMyat54763193,2021-03-14 04:35:35,0,0,1370956751038640131
719,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/DfhIAQ9RkV,dardar_aeri,2021-03-14 04:35:31,3,4,1370956735016501248
720,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/tEtMDMvDLz,SwanHtetLin5,2021-03-14 04:35:25,0,0,1370956709259317248
721,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/Oy6LvuvMTz,SoulofPearl29,2021-03-14 04:35:15,5,0,1370956669543325697
722,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/CuDFHVW3u1,HninPwi96969076,2021-03-14 04:35:15,0,0,1370956666926026755
723,FoodPanda delivaryboy was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/smqFrCdJcg,QingXiongLi,2021-03-14 04:35:02,0,0,1370956613679419395
724,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/HjXyFWKfQD",_Le_souhait,2021-03-14 04:35:00,2,0,1370956605441765378
725,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/aPoYhnq9Mn",HninOoWaiSan1,2021-03-14 04:34:20,0,0,1370956439473246210
726,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/bYmP3U8CPs",kay_zinwin,2021-03-14 04:32:41,0,0,1370956020567130115
727,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/ojI42JUQAb",war1_nang,2021-03-14 04:32:17,0,0,1370955921531232256
728,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/JeIE24MWWM",impcybae,2021-03-14 04:30:33,0,0,1370955483389984768
729,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/9vEZXhHSXV",ThuThuZaw13,2021-03-14 04:30:24,2,4,1370955446920568833
730,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/FVqLpm7P0Q",shue_daemuv,2021-03-14 04:29:41,21,9,1370955266942926850
731,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/mKIeEjuCQg",Younlaiyeekyaw,2021-03-14 04:28:19,0,0,1370954923865673728
732,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/RwoEhA7WR8",ratrat39,2021-03-14 04:27:49,0,0,1370954799265378306
733,@foodpanda_pk why your prices are higher than the original price of the restaurant ( excluding  delivery charges ) fraud,MalikJawadHasan,2021-03-14 04:27:12,0,0,1370954644323721216
734,"LOCOMOTIVE XYZ
Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone i… https://t.co/eVJaUQp6y7",Mya72235273,2021-03-14 04:26:15,1,0,1370954403658620940
735,Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/n8EUeJG6kW,HtooTintNandar3,2021-03-14 04:26:00,0,0,1370954338483412992
736,Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/AcdfBP5EYm,laminmaungmaun8,2021-03-14 04:24:26,160,147,1370953947603640322
737,Yeah baby! Get ₱ 100.00 off your next meal with foodpanda! https://t.co/tMG4xJbv9E,hooph,2021-03-14 04:21:10,0,0,1370953125553598466
738,Craving for chicken mushroom riceu.  Why naman kase ala Mandarin sa foodpanda 🤡🤡🤡,ellexcz,2021-03-14 04:15:57,0,0,1370951809838161928
739,Foodpanda delivaryman was stopped on the street by Junta’s terrorist group .They checked his phone if they see some… https://t.co/bGsR02ljg1,AyeChan_007,2021-03-14 04:12:44,220,181,1370951002359177218
740,"Seriously, I really need to uninstall Foodpanda rn. 🥺🙃",Cheetozz37,2021-03-14 04:08:21,0,0,1370949900158922755
741,kalwat foodpanda,bbandreaco,2021-03-14 03:57:25,1,0,1370947146522841089
742,"@velaychauhdary Hey Ali, we've responded to your query via DM.",foodpanda_pk,2021-03-14 03:46:51,0,1,1370944489976696833
743,"Hey @foodpanda_pk, unfortunately I ordered last night from your app and I didn’t receive the order or got the refun… https://t.co/bh537Ivp8B",velaychauhdary,2021-03-14 03:42:53,0,7,1370943489190588417
744,@CuratorKata Hi @CuratorKata ! We are sorry for the inconvenience caused.. Please DM us your concern so that we will assist you accordingly.,foodpanda_my,2021-03-14 03:29:35,0,0,1370940143876644869
745,@WaseemBadami @foodpanda_pk @McDonaldsPK Badami when u are starting cooking show because its the last task left for you.,rizfzap,2021-03-14 03:28:26,0,0,1370939854658412548
746,"Calories don’t count on weekends, so here’s a FREE delivery code for your foodpanda orders! Use code GDAYSUNDAY on… https://t.co/mtQLAU9Zyy",gcashofficial,2021-03-14 03:20:35,0,8,1370937878969118721
747,"Start normalizing part time jobs for students, doesn't matter if you're at MacDonald's,Uber or working as a foodpan… https://t.co/eg6vcs1sx6",Specil16,2021-03-14 03:17:23,2,9,1370937072429658118
748,4. There's a conspiracy theory about Starbucks intentionally getting your name wrong on their cup because we're mor… https://t.co/42XkNfngh4,beastoftraal,2021-03-14 03:16:49,0,2,1370936930716717061
749,"it's SUPER SUNDAY DEALS!!!

Enjoy 40% off today via FOODPANDA🐼🐼‼‼

from 12nn-6pm only! 😍😍

𝚃𝚒𝚐𝚎𝚛 𝙱𝚞𝚋𝚋𝚕𝚎 𝚃𝚎𝚊 🐯- 𝙿𝚊𝚖𝚙… https://t.co/mUfoy9Ul8T",tigerbubbletea,2021-03-14 03:02:33,0,0,1370933337460666373
750,"Diff for you @bebybreath , inside your head is abg foodpanda, yang keluar bb HAHAHAHA https://t.co/nTMEjxZpub",_elimikaelsons_,2021-03-14 02:59:53,0,0,1370932669312163841
751,Is foodpanda down?🙄,yaarwolarka,2021-03-14 02:47:04,0,3,1370929444894957571
752,Foodpanda ni memang every two days ke kena update?,hzm_mj,2021-03-14 02:44:10,0,1,1370928711856398344
753,Make family mealtimes more affordable with Mang Inasal's Family Size Savers! Have it delivered to your homes starti… https://t.co/qgB3DZqSY0,iammanginasal,2021-03-14 02:34:35,0,0,1370926300613931009
754,KENAPA I ORDER GUNA FOODPANDA WHEN GRABFOOD CAN GIVE ME RM12 OFF AAAAA I HATE IT HERE,yeolminnie,2021-03-14 02:24:46,0,7,1370923829447380995
755,Bachelor's degree with honours in Foodpanda.,Ehjanah,2021-03-14 02:05:17,0,0,1370918927094607874
